Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Peugeot,208,2019,"1.6 Feline Flamante, Pocos Kms, Garantía",Blanco,Nafta,5,Manual,1.6,Hatchback,46.000 km,19800000
Peugeot,2008,2019,1.6 Allure,Gris,Nafta,5,Manual,1.6,SUV,87.000 km,9989000
Peugeot,208,2022,1.6 Feline Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,50.000 km,19900
Peugeot,3008,2019,1.6 Allure Thp Tiptronic,Gris,Nafta,5,Automática,1.6,Monovolumen,99.000 km,28400
Peugeot,208,2022,1.6l Allure,Azul,Nafta,5,Manual,1.6,Hatchback,22.426 km,22000000
Peugeot,2008,2024,1.0t Gt 2024 0km Lesbleus,Blanco,Nafta,5,Automática,1.0,SUV,500 km,39900
Peugeot,208,2018,1.6 Active,Gris,Nafta,5,Manual,1.6,Hatchback,78.416 km,15500000
Peugeot,308,2013,1.6 Gti Thp 200cv,Negro,Nafta,5,Manual,1.6,Hatchback,54.000 km,16500000
Peugeot,208,2022,1.5 Active,Gris,Nafta,5,Manual,1.5,Hatchback,48.000 km,19490000
Peugeot,2008,2021,1.6 Feline Am20,Gris,Nafta,5,Manual,1.6,SUV,31.000 km,17990
Peugeot,208,2024,1.6 Feline Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,9.900 km,22500
Peugeot,208,2019,Allure Mt Jj,Gris,Nafta,5,Manual,1.6,Hatchback,101.000 km,14368488
Peugeot,301,2018,1.6 Hdi Allure,Gris,Diésel,4,Manual,1.6,Sedán,64.000 km,16990000
Peugeot,2008,2018,1.6 Thp Sport Usados,Blanco,Nafta,5,Manual,1.6,SUV,55.000 km,20500000
Peugeot,3008,2024,1.6 Gt-line Thp Tiptronic,Azul,Nafta,5,Automática,1.6,SUV,10.000 km,45000
Peugeot,408,2016,1.6 Allure Hdi 115cv,Negro,Diésel,4,Manual,1.6,Sedán,143.000 km,13490
Peugeot,2008,2018,1.6 Feline Tip Año 2018,Blanco,Nafta,5,Automática,1.6,SUV,103.900 km,18700000
Peugeot,208,2023,1.6 Style Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,22.000 km,22500
Peugeot,208,2017,"1.6 Gt Thp No Gti , No Wrc, An",Negro,Nafta,5,Manual,1.6,Hatchback,130.000 km,17000000
Peugeot,2008,2017,1.6 Allure,Blanco,Nafta,5,Manual,1.6,SUV,76.000 km,13000
Peugeot,3008,2012,1.6 Thp 4x2 Atomatica,Blanco,Nafta,5,Automática,1.6,Monovolumen,134.000 km,14300000
Peugeot,307,2007,2007 2.0 Xs Premium 143cv Mp3 Lim Vel,No disponible,Nafta,5,Manual,2.0,Hatchback,150.000 km,8500
Peugeot,3008,2021,1.6 Gt Line Thp Tiptronic 2021,Blanco,Nafta,5,Automática,1.6,SUV,55.000 km,35500
Peugeot,208,2021,1.6 Active Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,69.500 km,18000
Peugeot,408,2014,2.0 Allure 143cv,Plateado,Nafta,4,Manual,2.0,Sedán,101.956 km,13780000
Peugeot,208,2016,1.6 Allure Nav Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,89.000 km,13500
Peugeot,Partner,2021,1.6 Hdi Furgon Confort 92,Gris,Diésel,3,Manual,1.6,Furgón,70.700 km,20850000
Peugeot,Partner,2020,1.6 Hdi Confort 5as,Blanco,Diésel,3,Manual,1.6,Hatchback,100.000 km,19000000
Peugeot,2008,2022,1.6 Thp Sport Tip,Blanco,Nafta,5,Automática,1.6,SUV,71.000 km,24000000
Peugeot,408,2012,2.0 Allure Plus 143cv Tiptronic,Rojo,Nafta,4,Automática,2.0,Sedán,126.000 km,12900000
Peugeot,2008,2021,1.6 Feline Tip,Blanco,Nafta,5,Automática,1.6,SUV,99.047 km,24000000
Peugeot,308,2018,1.6 Active,Blanco,Nafta,5,Manual,1.6,Hatchback,100.900 km,16000000
Peugeot,2008,2017,1.6 Thp Sport,Blanco,Nafta,5,Manual,1.6,SUV,43.000 km,17900000
Peugeot,2008,2016,1.6 Allure // Forcamsm,Blanco,Nafta,5,Manual,1.6,SUV,109.000 km,17000000
Peugeot,2008,2019,1.6 Crossway,Blanco,Nafta,5,Manual,1.6,SUV,68.000 km,18000000
Peugeot,207,2011,Cabriolet 1.6 Coupe Thp 156cv,Plateado,Nafta,2,Manual,1.6,Cabriolet,93.000 km,15990
Peugeot,3008,2017,1.6 Allure Thp Tiptronic,Plateado,Nafta,5,Automática,1.6,Monovolumen,86.000 km,18500000
Peugeot,2008,2016,1.6 Thp Sport,Rojo,Nafta,5,Manual,1.6,SUV,128.000 km,16500000
Peugeot,208,2017,1.6 Gt Thp,Blanco,Nafta,5,Manual,1.6,Hatchback,55.000 km,19500000
Peugeot,208,2018,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,73.000 km,17000000
Peugeot,208,2017,1.5 Active - Liv Motors,Negro,Nafta,5,Manual,1.5,Hatchback,82.000 km,11100
Peugeot,208,2019,1.6 Allure Nav Tiptronic,Marrón,Nafta,5,Automática,1.6,Hatchback,71.600 km,18200000
Peugeot,2008,2022,1.6 Feline Am20 - Brian Avalos,Plateado,Nafta,5,Manual,1.6,SUV,78.000 km,23000000
Peugeot,207,2014,1.4 Allure 75cv - Liv Motors,Negro,Nafta,5,Manual,1.4,Hatchback,105.000 km,8600
Peugeot,208,2023,1.6 Feline Tiptronic Us,Negro,Nafta,5,Automática,1.6,Hatchback,20.000 km,26900000
Peugeot,208,2023,1.6 Active Pack,Negro,Nafta,5,Manual,1.6,Hatchback,29.000 km,17500
Peugeot,Expert,2019,1.6 Hdi Premium,Blanco,Diésel,3,Manual,1.6,Furgón,173.000 km,34900000
Peugeot,Partner,2017,1.6 Hdi Furgon Confort 5as,Blanco,Diésel,4,Manual,1.6,Furgón,126.000 km,12500
Peugeot,2008,2022,1.6 Feline Tip Am20,Blanco,Nafta,5,Automática,1.6,SUV,63.000 km,24000000
Peugeot,208,2017,1.6 Feline,Gris,Nafta,5,Manual,1.6,Hatchback,92.500 km,17000000
Peugeot,Partner,2013,Patagónica 1.6 Hdi,Dorado,Diésel,4,Manual,1.6,Monovolumen,170.000 km,13000
Peugeot,Partner,2018,Patagónica 1.6 Hdi Vtc Plus 92,Negro,Diésel,4,Manual,1.6,Monovolumen,82.000 km,17000
Peugeot,207,2011,1.4 Xs,Gris,Nafta,5,Manual,1.4,Hatchback,125.900 km,9200000
Peugeot,3008,2019,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,SUV,32.000 km,32900
Peugeot,2008,2021,1.6 Feline Tip,Blanco,Nafta,5,Automática,1.6,SUV,99.047 km,24000000
Peugeot,208,2024,1.6 Feline Tiptronic,Plateado,Nafta,5,Automática,1.6,Hatchback,9.000 km,27500
Peugeot,308,2015,1.6 Allure Nav 115cv,Blanco,Nafta,5,Manual,1.6,Hatchback,104.000 km,12300
Peugeot,208,2023,1.6 Feline Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,6.500 km,20000
Peugeot,206,2008,1.6 Xr Premium,Negro,Nafta,5,Manual,1.6,Hatchback,210.000 km,6800
Peugeot,Peugeot,2012,308 1.6 Allure Nav Año 2012 Con 125.000 Km,Negro,Nafta,5,Manual,1.6,Hatchback,125.000 km,10900
Peugeot,308,2013,2.0 Feline,Blanco,Nafta,5,Manual,2.0,Hatchback,160.000 km,11500000
Peugeot,308,2015,1.6 Sport Thp 163cv,Blanco,Nafta,5,Automática,1.6,Hatchback,95.000 km,15300000
Peugeot,2008,2018,1.6 Thp Sport No 3008 No 5008 An,Marrón,Nafta,5,Manual,1.6,SUV,49.500 km,20000000
Peugeot,2008,2022,1.6 Feline,Plateado,Nafta,5,Manual,1.6,SUV,76.946 km,23000000
Peugeot,208,2017,1.6 Allure,Negro,Nafta,5,Manual,1.6,Hatchback,45.000 km,17000000
Peugeot,2008,2016,1.6 Allure,Plateado,Nafta,5,Manual,1.6,SUV,98.000 km,14500000
Peugeot,2008,2017,1.6 Thp Sport,Blanco,Nafta,5,Manual,1.6,SUV,88.000 km,16900000
Peugeot,208,2024,1.6 Active Pack Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,6.000 km,25500000
Peugeot,208,2021,1.6 Feline Tiptronic,Plateado,Nafta,5,Automática,1.6,Hatchback,58.000 km,23400000
Peugeot,208,2019,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,72.000 km,14600
Peugeot,208,2017,1.6 Allure,Negro,Nafta,5,Manual,1.6,Hatchback,66.000 km,14600
Peugeot,208,2016,1.6 Allure,Blanco,Nafta,5,Manual,1.6,Hatchback,114.000 km,15400000
Peugeot,208,2017,1.5 Active 119.000 Km 2017,Gris,Nafta,5,Manual,1.5,Hatchback,119.000 km,11300
Peugeot,308,2017,1.6 Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,78.000 km,14900
Peugeot,Partner,2017,Patagónica 1.6 Hdi Vtc Plus,Plateado,Diésel,4,Manual,1.6,Monovolumen,140.000 km,14500
Peugeot,308,2017,1.6 Feline Hdi 115cv,Gris,Diésel,5,Manual,1.6,Hatchback,95.973 km,17900000
Peugeot,208,2017,Feline 1.6,Blanco,Nafta,5,Manual,1.6,Hatchback,123.000 km,16990000
Peugeot,308,2019,1.6 Allure Pack Ag,Rojo,Nafta,5,Manual,1.6,Hatchback,40.000 km,19980000
Peugeot,Partner,2018,Patagonica Hdi Confort Furgon Berlingo,Gris,Diésel,5,Manual,1.6 HDI,Furgón,79.000 km,19990000
Peugeot,208,2015,1.5 Allure Touchscreen Jf,Plateado,Nafta,5,Manual,1.5,Hatchback,58.000 km,16500000
Peugeot,208,2023,1.2 New Like,Blanco,Nafta,5,Manual,1.2,Hatchback,31.000 km,20000
Peugeot,2008,2016,1.6 Feline L16,Violeta,Nafta,5,Manual,INYECCION MULTI PUNTO,SUV,79.000 km,17900000
Peugeot,Partner,2013,Patagónica 1.6 Hdi Vtc Plus,Azul,Diésel,4,Manual,1.6,Monovolumen,139.000 km,13500
Peugeot,2008,2019,1.6 Feline,Plateado,Nafta,5,Manual,1.6,SUV,62.300 km,18990000
Peugeot,208,2019,1.6 Feline,Gris,Nafta,5,Manual,1.6,Hatchback,73.000 km,19500000
Peugeot,208,2013,1.6 Feline Pack Cuir,Rojo,Nafta,5,Manual,1.6,Hatchback,173.200 km,12800000
Peugeot,308,2017,1.6 Feline Thp 163cv Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,96.000 km,14000
Peugeot,Partner,2023,1.6 Furgon Confort,Blanco,Nafta,3,Manual,1.6,Furgón,75.000 km,16500
Peugeot,Peugeot,2024,2008 1.0t Gt,Blanco,Nafta,5,Automática,1.0,SUV,5.890 km,39200000
Peugeot,308,2018,1.6 Feline Hdi 115cv 2018,Blanco,Diésel,5,Manual,1.6,Hatchback,70.000 km,20000
Peugeot,2008,2017,Feline 1.6,Gris,Nafta,5,Manual,1.6,SUV,97.000 km,16800000
Peugeot,Peugeot,2016,2008 1.6 Feline,Blanco,Nafta,5,Manual,1.6,SUV,139.450 km,15500000
Peugeot,208,2024,1.6 Feline Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,12.000 km,22500
Peugeot,208,2021,1.6 Feline Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,89.000 km,23499000
Peugeot,208,2021,1.6 Feline Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,58.000 km,25250000
Peugeot,208,2024,1.6 Allure At,Azul,Nafta,5,Automática,1.6,Hatchback,111.111 km,30000000
Peugeot,Rcz,2014,1.6 Thp 200cv 6mt,Gris,Nafta,2,Manual,1.6,Coupé,59.000 km,30000
Peugeot,308,2016,1.6 Allure Hdi 115cv,Blanco,Diésel,5,Manual,1.6,Hatchback,156.600 km,13000
Peugeot,3008,2014,1.6 Allure Thp 156cv Tiptronic 2014,Verde,Nafta,5,Automática,1.6,Monovolumen,95.000 km,11200000
Peugeot,207,2009,2.0 Sedan Xt Hdi Premium,Plateado,Diésel,4,Manual,2.0,Sedán,114.000 km,8100
Peugeot,208,2023,1.6 Allure Pack,Azul,Nafta,5,Manual,1.6,Hatchback,40.000 km,18000
Peugeot,408,2012,Allure 2.0 2012,Blanco,Nafta,4,Manual,2.0,Sedán,133.000 km,12500000
Peugeot,308,2018,1.6 Allure Pack Hdi 115cv !! Permuto - Financio,Blanco,Diésel,5,Manual,1.6,Hatchback,100.000 km,16900000
Peugeot,2008,2020,2020 1.6 Thp Sport Tip Banchik Usados,Blanco,Nafta,5,Automática,1.6,SUV,103.000 km,22900000
Peugeot,208,2018,1.6 Active,Rojo,Nafta,5,Manual,1.6,Hatchback,36.000 km,16300000
Peugeot,3008,2018,1.6 Gt-line Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,SUV,105.000 km,30000000
Peugeot,208,2022,1.6 Allure Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,98.500 km,17500
Peugeot,206,2006,1.9 5p Xtd L04 2006 Rpm Moviles,Gris oscuro,Diésel,5,Manual,1.9,Hatchback,165.000 km,7500
Peugeot,208,2024,1.0 T200 Gt At L25,Blanco,Nafta,5,Automática,TURBOALIMENTADO,Hatchback,8.000 km,29700000
Peugeot,208,2023,1.6 Active Pack (ch),Plateado,Nafta,5,Manual,1.6,Hatchback,25.000 km,22692000
Peugeot,408,2017,1.6 Feline Hdi 115cv,Azul,Diésel,4,Manual,1.6,Sedán,82.000 km,14000
Peugeot,208,2024,1.6 Feline Tiptronic,Azul,Nafta,5,Automática,1.6,Hatchback,4.200 km,24500
Peugeot,208,2015,1.6 Feline Pack Cuir,Blanco,Nafta,5,Manual,1.6,Hatchback,128.000 km,16000000
Peugeot,207,2013,1.6 Allure 106cv,Azul,Nafta,5,Manual,1.6,Hatchback,165.000 km,10500000
Peugeot,208,2022,1.6 Road Trip,Gris,Nafta,5,Manual,1.6,Hatchback,18.000 km,23000000
Peugeot,308,2016,1.6 Feline Thp 163cv,Gris,Nafta,5,Manual,1.6,Hatchback,92.000 km,13900
Peugeot,2008,2017,1.6 Allure Tip,Blanco,Nafta,5,Automática,1.6,SUV,96.000 km,9000000
Peugeot,208,2024,1.6 Feline Tiptronic,Azul,Nafta,5,Automática,1.6,Hatchback,16.000 km,22500
Peugeot,308,2020,1.6 Thp Feline Tip 2020 - Rpm Moviles,Rojo,Nafta,5,Automática,1.6,Hatchback,106.000 km,17900
Peugeot,208,2018,1.6 Allure Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,103.000 km,14000
Peugeot,208,2016,1.6 Allure Touchscreen - Liv Motors,Blanco,Nafta,5,Manual,1.6,Hatchback,95.000 km,12300
Peugeot,308,2021,1.6 Feline Hdi 115cv,Blanco,Diésel,5,Manual,1.6,Hatchback,45.000 km,24500000
Peugeot,Partner,2023,Patagónica 1.6 Vtc Plus 115,Gris,Nafta,4,Manual,1.6,Monovolumen,63.800 km,25500000
Peugeot,208,2023,1.6 Like Pack (g.s),Plateado,Nafta,5,Manual,1.6,Hatchback,34.577 km,19000000
Peugeot,308,2019,1.6 Allure Pack Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,80.000 km,16500
Peugeot,208,2022,1.6 Allure,Azul,Nafta,5,Manual,1.6,Hatchback,57.000 km,17990
Peugeot,208,2022,Allure Pack,Azul,Nafta,5,Manual,1.6,Hatchback,57.000 km,17990
Peugeot,208,2016,1.6 Allure Touchscreen,Blanco,Nafta,5,Manual,1.6,Hatchback,100.000 km,12300
Peugeot,3oo8,2012,1.6 Premium Plus Tip 2012,Gris,Nafta,5,Automática,1.6,Monovolumen,118.000 km,10500
Peugeot,2008,2022,1.6 Feline Autom Full-full Service Oficial 2022,Gris,Nafta,5,Automática,1.6,SUV,70.000 km,25500000
Peugeot,208,2017,1.6 Feline,Blanco,Nafta,5,Manual,1.6,Hatchback,87.000 km,17500000
Peugeot,308,2016,1.6 Active,Negro,Nafta,5,Manual,1.6,Hatchback,90.000 km,11800
Peugeot,208,2016,1.5 Allure Smeg,Gris,Nafta,5,Manual,1.5,Hatchback,83.000 km,12800
Peugeot,2008,2022,1.6 Feline Am20,Gris,Nafta,5,Manual,1.6,SUV,76.000 km,23000000
Peugeot,Partner,2016,1.6 Hdi Furgon Confort 5as,Gris,Diésel,4,Manual,1.6,Furgón,105.000 km,15500000
Peugeot,2oo8,2017,1.6 Sport Thp 2017 - Rpm Moviles,Gris oscuro,Nafta,5,Manual,1.6,SUV,115.000 km,14000
Peugeot,408,2016,1.6 Allure Plus Thp 163cv,Gris,Nafta,4,Manual,1.6,Sedán,91.000 km,15300000
Peugeot,2008,2018,1.6 Thp Sport,Gris,Nafta,5,Manual,1.6,SUV,55.600 km,16000
Peugeot,Partner,2015,1.4 Furgon Confort,Blanco,Nafta/GNC,3,Manual,1.4,Furgón,178.000 km,11500
Peugeot,2oo8,2022,1.6 Sport Thp Tip L19 2022 - Rpm Moviles,Blanco,Nafta,5,Automática,1.6,SUV,32.000 km,26400000
Peugeot,Partner,2022,1.6 Hdi Furgon Confort 92,Gris,Diésel,3,Manual,1.6,Furgón,53.000 km,19800000
Peugeot,207,2009,1.4 Sedan Xr,Gris,Nafta,4,Manual,1.4,Sedán,180.000 km,8800000
Peugeot,3008,2013,1.6 Feline Thp 156cv Tiptronic 2013 Unico Dueño,Dorado,Nafta,5,Manual,1.6,Monovolumen,125.000 km,12900000
Peugeot,208,2020,1.6 Feline Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,10.000 km,21000
Peugeot,208,2014,1.6 5p Allure Touch 2014 Pantalla Y Techo,Gris,Nafta,5,Manual,1.6,Hatchback,93.000 km,10990
Peugeot,308,2016,1.6 Allure,Negro,Nafta,5,Manual,1.6,Hatchback,61.831 km,16500000
Peugeot,308,2012,2.0 Feline 143cv,Plateado,Nafta,5,Manual,2.0,Hatchback,112.350 km,13600000
Peugeot,5008,2023,2.0 Allure Plus Hdi Tiptronic,Gris,Diésel,5,Automática,2.0,Monovolumen,40.000 km,46900
Peugeot,2008,2020,1.6 Feline Tip,Blanco,Nafta,5,Automática,1.6,SUV,42.000 km,22900000
Peugeot,2008,2017,1.6 Thp Sport,Blanco,Nafta,5,Manual,1.6,SUV,100.000 km,11500
Peugeot,408,2017,1.6 Allure Plus Thp 163cv,Blanco,Nafta,4,Manual,1.6,Sedán,90.000 km,13000
Peugeot,2008,2020,Sport 1.6 Thp Tiptronic 2020 Blanco,Blanco,Nafta,5,Automática,1.6,SUV,61.000 km,21000000
Peugeot,408,2015,2.0 Allure 143cv,Blanco,Nafta/GNC,4,Manual,2.0,Sedán,180.000 km,6300000
Peugeot,Peugeot,2021,308 1.6 Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,37.000 km,21500000
Peugeot,2008,2024,Active T200 Am24 2024 Azul,Azul,Nafta,5,Automática,1.0,SUV,9.400 km,34200000
Peugeot,408,2013,1.6 Allure Hdi 115cv,Azul,Diésel,4,Manual,1.6,Sedán,165.000 km,7700000
Peugeot,2008,2017,1.6 Allure 2017 110.000km Unico Tomo Usado Opor,Gris,Nafta,5,Manual,1.6,SUV,110.000 km,16800000
Peugeot,2008,2018,1.6 Thp Sport 2019 Manual,Blanco,Nafta,5,Manual,1.6,SUV,87.000 km,16900000
Peugeot,207,2011,1.6 Gti 156cv,Negro,Nafta,2,Manual,1.6,Hatchback,128.000 km,9000000
Peugeot,2008,2024,1.0t Allure,Azul,Nafta,5,Automática,1.0,SUV,14.000 km,34100000
Peugeot,2oo8,2018,1.6 Sport Thp 2018 - Rpm Moviles,Blanco,Nafta,5,Manual,1.6,SUV,85.000 km,15000
Peugeot,308,2012,2.0 Feline 143cv,Blanco,Nafta,5,Manual,2.0,Hatchback,166.000 km,10800
Peugeot,308,2012,2.0 Feline 143cv,Blanco,Nafta,5,Manual,2.0,Hatchback,166.000 km,10800
Peugeot,208,2015,1.6 Feline Pack Cuir,Marrón,Nafta,5,Manual,1.6,Hatchback,111.111 km,11990
Peugeot,208,2018,1.6 Gt Thp,Blanco,Nafta,5,Manual,1.6,Hatchback,65.000 km,16490
Peugeot,208,2024,1.6 Feline Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,12.000 km,23900
Peugeot,208,2017,1.5 Active Bl,Negro,Nafta,5,Manual,1.5,Hatchback,99.494 km,14700000
Peugeot,208,2018,1.6 Active,Gris,Nafta,5,Manual,1.6,Hatchback,74.847 km,16900000
Peugeot,408,2013,2.0 Allure 143cv - Liv Motors,Gris,Nafta,4,Manual,2.0,Sedán,66.000 km,11200
Peugeot,408,2013,2.0 Allure Nav 143cv,Plateado,Nafta,4,Manual,2.0,Sedán,112.000 km,13989900
Peugeot,Peugeot,2023,Partner 1.6 Hdi Confort,Blanco,Diésel,3,Manual,1.6,Hatchback,48.561 km,21500000
Peugeot,408,2011,1.6 Allure Plus Hdi 115cv,Beige,Diésel,4,Manual,1.6,Sedán,240.000 km,9500000
Peugeot,208,2018,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,60.000 km,15000
Peugeot,308,2018,1.6 Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,77.000 km,17900000
Peugeot,208,2013,1.5 Allure Touchscreen,Gris,Nafta,5,Manual,1.5,Hatchback,106.000 km,12800000
Peugeot,208,2023,1.6 5p Feline Tip 2023 - Rpm Moviles,Plateado,Nafta,5,Automática,1.6,Hatchback,27.000 km,22800
Peugeot,2008,2018,1.6 Feline Mt 2017,Marrón,Nafta,5,Manual,1.6,SUV,71.000 km,18500000
Peugeot,208,2023,1.6l Feline Tiptronic Am23.5,Gris,Nafta,5,Automática,1.6,Hatchback,23.500 km,26900000
Peugeot,208,2023,1.6 Allure Pack,Azul,Nafta,5,Manual,1.6,Hatchback,43.000 km,18900
Peugeot,308,2017,1.6 Allure,Blanco,Nafta,5,Manual,1.6,Hatchback,120.000 km,16000000
Peugeot,208,2018,1.6 Allure,Marrón,Nafta,5,Manual,1.6,Hatchback,91.000 km,14000
Peugeot,208,2023,1.6 Allure Pack,Blanco,Nafta,5,Manual,1.6,Hatchback,30.000 km,18999
Peugeot,207,2009,1.4 Xr,Negro,Nafta,4,Manual,1.4,Hatchback,205.000 km,6100
Peugeot,2008,2016,1.6 Allure,Negro,Nafta,5,Manual,1.6,SUV,90.000 km,15800000
Peugeot,208,2014,No disponible,Marrón,Nafta,5,Manual,1.5,Hatchback,108.000 km,10200
Peugeot,208,2021,Feline,Rojo,Nafta,5,Automática,1.2,Hatchback,29.000 km,10500000
Peugeot,208,2024,1.6 Active Pack L24,Blanco,Nafta,5,Manual,INYECCION MULTI PUNTO,Hatchback,600 km,26350000
Peugeot,408,2012,1.6 Allure Hdi 115cv,Plateado,Diésel,4,Manual,1.6,Sedán,111.111 km,9990
Peugeot,208,2017,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,97.000 km,15870000
Peugeot,208,2016,1.5 Active,Plateado,Nafta,5,Manual,1.5,Hatchback,98.000 km,11300
Peugeot,208,2024,1.6 Feline Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,2.500 km,23500
Peugeot,208,2017,1.6 Gt 2017 Unica Mano - 67.000 Kms Inmaculado,Blanco,Nafta,5,Manual,1.6,Hatchback,67.000 km,14990
Peugeot,208,2018,1.6 Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,61.000 km,16800000
Peugeot,3008,2019,1.6 Allure Thp Tiptronic,Marrón,Nafta,5,Automática,1.6,Monovolumen,112.364 km,31000000
Peugeot,208,2020,1.6 Feline,Blanco,Nafta,5,Manual,1.6,Hatchback,25.500 km,16000
Peugeot,207,2010,Compact 1.6 5p Xt Pre Grife 2010,Gris,Nafta,5,Manual,1.6,Sedán,125.000 km,9600000
Peugeot,3008,2012,1.6 Premium Thp 156cv,Blanco,Nafta,5,Manual,1.6,Monovolumen,118.000 km,10600
Peugeot,3008,2013,Allure 2013,Blanco,Nafta,5,Manual,1.6,Monovolumen,140.000 km,11960000
Peugeot,3008,2021,Allure Thp Tiptronic,Azul,Nafta,5,Automática,1.6,Monovolumen,41.000 km,35000000
Peugeot,207,2012,2012 1.6 Gti 156cv Jf,No disponible,Nafta,2,Manual,1.6,Hatchback,94.000 km,11500000
Peugeot,3008,2018,Allure At 2018 Oportunidad Excelente!!,Dorado,Nafta,5,Automática,1.6,Monovolumen,60.000 km,15500
Peugeot,208,2019,Allure 1.6 2019,Plateado,Nafta,5,Manual,1.6,Hatchback,68.231 km,13900
Peugeot,Partner,2018,1.6 Hdi Confort 5as,Blanco,Diésel,3,Manual,1.6,Hatchback,144.000 km,18500000
Peugeot,2008,2017,1.6 Thp Sport,Blanco,Nafta,5,Manual,1.6,SUV,80.000 km,15999
Peugeot,3008,2013,1.6 Allure Thp 156cv Tiptronic,Blanco,Nafta,5,Automática,1.6,Monovolumen,110.000 km,7400000
Peugeot,408,2011,2.0 Allure Plus 143cv,Gris,Nafta/GNC,4,Manual,2.0,Sedán,191.000 km,12000000
Peugeot,3008,2012,1.6 Premium Plus Thp 156cv LG,Gris,Nafta,5,Manual,1.6,Monovolumen,134.000 km,8000000
Peugeot,207,2016,1.4 Allure Hdi 70cv,Blanco,Diésel,5,Manual,1.4,Hatchback,75.000 km,13000000
Peugeot,307,2009,1.6 Sedan Xs 110cv Mp3,Beige,Nafta,4,Manual,1.6,Sedán,140.000 km,6500
Peugeot,2008,2018,1.6 Allure Tip,Gris,Nafta,5,Automática,1.6,SUV,70.000 km,18000000
Peugeot,2008,2018,1.6 Thp Sport,Marrón,Nafta,5,Manual,1.6,SUV,49.500 km,20800001
Peugeot,Partner,2011,Patagonica 1.6hdi Vtc L10/17 2011,Gris,Diésel,4,Manual,1.6,Monovolumen,186.000 km,12540000
Peugeot,208,2024,1.6 Allure At L25,Gris,Nafta,5,Automática,INYECCION MULTI PUNTO,Hatchback,3.900 km,28300000
Peugeot,Partner,2017,Patagónica 1.6 Hdi Vtc Plus,Blanco,Diésel,4,Manual,1.6,Monovolumen,103.000 km,22000000
Peugeot,Partner,2011,Patagonica 1.6hdi Vtc L10/17 2011,Gris,Diésel,4,Manual,1.6,Monovolumen,186.000 km,12540000
Peugeot,208,2015,1.5 Allure Touchscreen,Gris,Nafta,5,Manual,1.5,Hatchback,93.000 km,13800000
Peugeot,301,2019,1.6 Allure Plus,Blanco,Nafta,4,Manual,1.6,Sedán,78.000 km,16400000
Peugeot,208,2015,1.5 Active,Negro,Nafta,5,Manual,1.5,Hatchback,93.000 km,10200
Peugeot,2008,2024,1.0t Gt,Gris,Nafta,5,Automática,1.0,SUV,4.500 km,41000000
Peugeot,207,2011,1.4 Xs,Gris,Nafta,5,Manual,1.4,Hatchback,95.000 km,10000000
Peugeot,308,2017,1.6 Allure #usado,Blanco,Nafta,5,Manual,1.6,Hatchback,85.000 km,16300000
Peugeot,308,2015,1.6 Active Hdi 115cv Liquido De Contado,Gris,Diésel,5,Manual,1.6,Hatchback,115.000 km,14000000
Peugeot,Partner,2016,Patagónica 1.6 Hdi Vtc Plus 2016 90.000km Fc,Blanco,Diésel,4,Manual,1.6,Monovolumen,88.000 km,17988000
Peugeot,Partner,2016,Patagónica 1.6 Hdi Vtc Plus 2016 90.000km Fc,Blanco,Diésel,4,Manual,1.6,Monovolumen,88.000 km,17988000
Peugeot,Peugeot,2018,2008 1.6 Feline,Blanco,Nafta,5,Manual,1.6,SUV,105.500 km,17000000
Peugeot,208,2016,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,84.300 km,19200000
Peugeot,208,2014,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,83.000 km,13500000
