Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Chevrolet,Onix,2021,Plus 1.0 Turbo Ltz At,Plateado,Nafta,5,Automática,1.0,Sedán,80.000 km,16990
Chevrolet,Prisma,2014,1.4 Lt 98cv,Dorado,Nafta,4,Manual,1.4,Sedán,87.000 km,10500
Chevrolet,Spin,2022,1.8 Activ A/t 7 Asientos 2022 1167468820,Gris,Nafta,5,Automática,1.8,Monovolumen,43.000 km,28800000
Chevrolet,Equinox,2019,1.5t Ls A/t 2019 1167468820,Gris,Nafta,4,Automática,1.5,SUV,105.000 km,22700
Chevrolet,Cruze,2021,1.8 Lt Mt,Blanco,Nafta,4,Manual,1.8,Sedán,80.000 km,18500
Chevrolet,Onix,2020,Plus 1.2 Lt Tech Onstar,Plateado,Nafta,4,Manual,1.2,Sedán,115.200 km,16300000
Chevrolet,Tracker,2023,1.2 Turbo Mt,Plateado,Nafta,5,Manual,1.2,SUV,70.768 km,24480000
Chevrolet,Onix,2020,Plus 1.0 Turbo Premier Mt Jf,Dorado,Nafta,4,Manual,1.0,Sedán,60.700 km,21500000
Chevrolet,Sonic,2013,1.6 Ltz 5 P,Gris,Nafta,5,Manual,1.6,Hatchback,122.000 km,11900000
Chevrolet,Onix,2019,1.4 Ltz 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,68.000 km,15800
Chevrolet,Captiva,2017,2017 2.4 Lt 167cv,Plateado,Nafta,5,Manual,2.4,SUV,60.000 km,25000
Chevrolet,Vectra,2008,2.4 Gt Cd,Gris,Nafta,4,Manual,2.4,Hatchback,237.000 km,5500
Chevrolet,Aveo,2012,No disponible,Blanco,Nafta,4,Manual,1.6,Sedán,118.500 km,7900
Chevrolet,Spin,2024,1.8 Lt 2025,Blanco,Nafta,5,Manual,1.8,Monovolumen,1.000 km,12000000
Chevrolet,Tracker,2024,Premier Fisico 2024****,Blanco,Nafta,5,Automática,1.2,SUV,1.000 km,32950000
Chevrolet,Tracker,2024,Premier Fisico 2024***,Blanco,Nafta,5,Automática,1.2,SUV,1.000 km,32900000
Chevrolet,S10,2024,2.8 Cd 4x4 Lt At Okm 2025,Gris,Diésel,4,Automática,2.8,Pick-Up,1.000 km,58900000
Chevrolet,Spin,2024,1.8 Lt 2025,Blanco,Nafta,5,Manual,1.8,Monovolumen,1.000 km,26900000
Chevrolet,Chevrolet,2024,Spin 1.8 Lt 2025,Blanco,Nafta,5,Manual,1.8,Monovolumen,1.000 km,26900000
Chevrolet,Chevrolet,2024,Spin 1.8 Lt 2025,Blanco,Nafta,5,Manual,1.8,Monovolumen,1.000 km,26900000
Chevrolet,Spin,2024,1.8 Lt 2025,Blanco,Nafta,5,Manual,1.8,Monovolumen,1.000 km,27030000
Chevrolet,Cruze,2013,2.0 Vcdi Sedan Ltz At 163cv,Celeste,Diésel,4,Automática,2.0,Sedán,130.000 km,12000000
Chevrolet,Cruze,2016,Lt 1.4 E,Plateado,Nafta,4,Manual,1.4,Sedán,110.000 km,16800000
Chevrolet,Prisma,2013,1.4 Ltz 98cv,Plateado,Nafta,4,Manual,1.4,Sedán,135.860 km,12700000
Chevrolet,Tracker,2023,1.2 Turbo Premier At,Gris,Nafta,5,Automática,1.2,SUV,19.829 km,30799700
Chevrolet,Onix,2021,Plus 1.0 Turbo Premier I Mt,Rojo,Nafta,4,Manual,1.0,Sedán,62.277 km,20900000
Chevrolet,S10,2020,2.8 Ls Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,150.000 km,11000000
Chevrolet,Tracker,2023,1.2 Turbo Premier At,Gris,Nafta,5,Automática,1.2,SUV,19.829 km,30800000
Chevrolet,Tracker,2023,1.2 Turbo Premier At,Gris,Nafta,5,Automática,1.2,SUV,19.829 km,30799800
Chevrolet,Tracker,2023,1.2 Turbo Premier At,Gris,Nafta,5,Automática,1.2,SUV,19.829 km,30799900
Chevrolet,Cruze,2018,"1.4 4p Ltz 2018, Excelente Estado!!!",Gris oscuro,Nafta,4,Manual,1.4,Sedán,95.400 km,15800
Chevrolet,Prisma,2018,1.4 Ltz At 98cv Automatico 2018,Gris,Nafta,4,Automática,1.4,Sedán,98.000 km,15900000
Chevrolet,Cruze,2018,1.4 Lt Mt Sedan,Blanco,Nafta,4,Manual,1.4,Sedán,93.000 km,17700000
Chevrolet,Tracker,2019,1.8 Ltz+ 140cv,Gris,Nafta,5,Automática,1.8,SUV,60.000 km,18000
Chevrolet,Spin,2016,1.8 Ltz 5as 105cv Bl,Gris,Nafta,5,Manual,1.8,Monovolumen,83.004 km,17000000
Chevrolet,Prisma,2018,1.4 Joy Ls 98cv Kb,Plateado,Nafta,4,Manual,1.4,Sedán,33.772 km,17000000
Chevrolet,Cruze,2014,1.8 Ltz Mt,Plateado,Nafta,5,Manual,1.8,Hatchback,88.324 km,14900000
Chevrolet,Tracker,2013,1.8 Ltz 4x4 At 2013,Gris oscuro,Nafta,5,Automática,No disponible,Hatchback,99.000 km,14400000
Chevrolet,Cruze,2016,1.8 Lt Mt 5 P Bl,Plateado,Nafta,5,Manual,1.8,Hatchback,112.850 km,17500000
Chevrolet,Captiva,2013,2.2 Ltz Awd D 184cv At,Negro,Diésel,5,Automática,2.2,SUV,123.000 km,17500000
Chevrolet,Aveo,2013,G3 1.6 Lt,Azul,Nafta,4,Manual,1.6,Sedán,110.000 km,10800000
Chevrolet,S10,2020,2.8 Cd 4x4 Ltz Tdci 200cv At,Blanco,Diésel,4,Automática,2.8,Pick-Up,88.605 km,35900000
Chevrolet,S10,2017,2.8 High Country Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,119.644 km,29000
Chevrolet,Cruze,2022,1.4t Premier At 5p,Blanco,Nafta,5,Automática,TURBOALIMENTADO,Hatchback,56.600 km,30900000
Chevrolet,Onix,2020,Plus 1.0 Turbo Premier At,Gris,Nafta,4,Automática,1.0,Sedán,60.604 km,22000000
Chevrolet,Onix,2017,1.4 Activ 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,91.000 km,15800000
Chevrolet,Onix,2020,1.0 Turbo Premier At,Gris,Nafta,5,Automática,1.0,Hatchback,61.000 km,17990
Chevrolet,Prisma,2018,1.4 Ltz At 98cv,Negro,Nafta/GNC,4,Automática,1.4,Sedán,90.000 km,12990
Chevrolet,Tracker,2021,1.2 Turbo Premier At,Plateado,Nafta,5,Automática,1.2,SUV,57.000 km,27700000
Chevrolet,Tracker,2022,1.2 Turbo At 2022 Semini Lucas,Gris,Nafta,5,Automática secuencial,1.2,SUV,36.457 km,29000000
Chevrolet,Spin,2018,1.8 Activ Ltz 5as At 105cv,Gris,Nafta,5,Automática,1.8,Monovolumen,99.320 km,17900000
Chevrolet,Spin,2018,1.8 Lt 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,58.000 km,17500000
Chevrolet,Spin,2013,1.8 Lt 5 As 2013 Rpm Moviles,Negro,Nafta,5,Manual,1.8,Minivan,153.000 km,13500000
Chevrolet,Spin,2016,1.8 Ltz 7as At 105cv Unica Dueña Nueva,Plateado,Nafta,5,Automática,1.8,Monovolumen,112.000 km,15900000
Chevrolet,Onix,2017,1.4 Joy Ls 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,24.922 km,17767000
Chevrolet,Onix,2019,1.4 Joy Ls,Blanco,Nafta,5,Manual,1.4,Hatchback,100.000 km,14800000
Chevrolet,Cruze,2019,1.4 Ls Mt 4 Ptas Sedan 2019 50000km,Plateado,Nafta,4,Manual,1.4 t,Sedán,50.000 km,19900000
Chevrolet,Onix,2016,Ltz 1.4 At. 2016 65.000km Fcio T/usado Oport,Blanco,Nafta,5,Automática,1.4,Hatchback,65.000 km,15987999
Chevrolet,Onix,2016,Ltz 1.4 At. 2016 65.000km Fcio T/usado Oport,Blanco,Nafta,5,Automática,1.4,Hatchback,65.000 km,15988000
Chevrolet,Cruze,2021,1.4 Premier At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,14.800 km,23900
Chevrolet,Cruze,2018,1.4 5p Lt 2018,Gris oscuro,Nafta,5,Manual,1.4,Hatchback,151.500 km,17900000
Chevrolet,Cruze,2018,1.4 5p Lt 2018,Gris oscuro,Nafta,5,Manual,1.4,Hatchback,151.500 km,17900000
Chevrolet,Cruze,2022,1.4 Ltz At Sedan 2022 46655831,Azul,Nafta,4,Automática,1.4,Sedán,20.000 km,22800
Chevrolet,Cruze,2020,1.4 Lt 4p L20,Blanco,Nafta,4,Manual,TURBOALIMENTADO,Sedán,63.700 km,25900000
Chevrolet,Cruze,2018,Ii 1.4 Lt 153cv La Plata 422,Blanco,Nafta,5,Manual,1.4,Hatchback,109.729 km,20990000
Chevrolet,Trailblazer,2013,2.8 4x4 Ltz At Tdci 180cv,Gris,Diésel,5,Automática,2.8,SUV,150.000 km,20900000
Chevrolet,Prisma,2017,1.4 Lt 98cv,Gris,Nafta,4,Manual,1.4,Sedán,85.000 km,14800000
Chevrolet,Classic,2010,1.4 Lt Pack,Gris,Nafta,4,Manual,1.4,Sedán,194.000 km,5500000
Chevrolet,Spin,2019,1.8 Activ Ltz 5as 105cv,Plateado,Nafta,5,Manual,1.8,Monovolumen,192.200 km,16904000
Chevrolet,Spin,2019,1.8 Activ Ltz 5as 105cv,Plateado,Nafta,5,Manual,1.8,Monovolumen,192.200 km,16906000
Chevrolet,Spin,2019,1.8 Activ Ltz 5as 105cv,Plateado,Nafta,5,Manual,1.8,Monovolumen,192.200 km,16905000
Chevrolet,Tracker,2019,1.8 Ltz+ Todo Terreno 2019 Unico Dueño,Blanco,Nafta,5,Automática,1.8,SUV,69.500 km,10000
Chevrolet,Cruze,2014,1.8 Ltz Sedan At 141cv LG,Plateado,Nafta,4,Automática,1.8,Sedán,142.000 km,9500000
Chevrolet,Cruze,2012,1.8 Ltz Mt 4 P,Negro,Nafta,4,Manual,1.8,Sedán,235.000 km,8900
Chevrolet,Onix,2023,1.0t Ltz At L/21 2023,Rojo,Nafta,5,Automática,1.0,Sedán,47.000 km,27500000
Chevrolet,Cruze,2014,1.8 Ltz At 141cv Lb,Gris,Nafta,4,Automática,1.8,Sedán,142.000 km,7500000
Chevrolet,Cruze,2014,1.8 Ltz At 141cv,Gris,Nafta,4,Automática,1.8,Sedán,142.000 km,7850000
Chevrolet,Meriva,2007,1.7 Gls,Gris,Diésel,5,Manual,1.7,Monovolumen,120.000 km,8000000
Chevrolet,Agile,2012,1.4 Ltz 5p,Gris,Nafta,5,Manual,1.4,Hatchback,119.000 km,9900000
Chevrolet,Captiva,2016,2.4 Ls Mt Fwd 167cv,Rojo,Nafta,5,Manual,2.4,SUV,80.000 km,18900000
Chevrolet,Classic,2014,1.4 Ls Abs Airbag,Plateado,Nafta/GNC,4,Manual,1.4,Sedán,140.000 km,10300000
Chevrolet,Cruze,2013,1.8 5p Ltz At 2013,Negro,Nafta,5,Automática,1.8,Hatchback,114.000 km,13800000
Chevrolet,Cruze,2019,Ii 1.4 Lt 153cv - Brian Avalos,Blanco,Nafta,5,Manual,1.4,Hatchback,79.000 km,19900000
Chevrolet,S10,2023,2.8 Ls Cd Tdci 200cv 4x2,Plateado,Diésel,4,Manual,2.8,Pick-Up,23.500 km,32000000
Chevrolet,Onix,2016,1.4 Ltz At 98cv,Blanco,Nafta,5,Automática,1.4,Hatchback,124.000 km,18500000
Chevrolet,Tracker,2022,1.2 Turbo At-uslraiti,Plateado,Nafta,5,Automática,1.2t,SUV,36.457 km,29000000
Chevrolet,Cruze,2017,Ii 1.4 Lt 153cv 2017 Semini Lucas,Gris,Nafta,5,Manual,1.4,Hatchback,111.528 km,18900000
Chevrolet,Aveo,2011,1.6 Lt,Plateado,Nafta,5,Manual,1.6,Sedán,200.000 km,8000000
Chevrolet,Tracker,2018,1.8 Ltz 4x4 At Premium 2018 Rpm Moviles,Plateado,Nafta,5,Automática,1.8,SUV,98.000 km,17700
Chevrolet,Tracker,2013,1.8 Ltz Fwd Mt 140cv,Gris,Nafta,5,Manual,1.8,SUV,107.000 km,14400000
Chevrolet,Tracker,2017,1.8 Ltz+ 140cv,Negro,Nafta,5,Automática,1.8,SUV,110.000 km,16990
Chevrolet,Onix,2019,1.4 Activ 98cv,Negro,Nafta,5,Manual,1.4,Hatchback,80.000 km,13900
Chevrolet,Onix,2018,1.4 Activ 2018 - Rpm Moviles,Plateado,Nafta,5,Manual,1.4,Hatchback,60.000 km,18300000
Chevrolet,Onix,2020,Premier 1.0t Turbo 2020 Automatico,Gris,Nafta,5,Automática,1.0,Hatchback,59.000 km,23000000
Chevrolet,Tracker,2016,1.8 Ltz+ Awd At 140cv,Azul,Nafta,5,Automática,1.8,SUV,106.000 km,18600000
Chevrolet,Ltz,2017,Mt Impecable,Violeta,Nafta,4,Automática,1.4,Sedán,52.000 km,18000
Chevrolet,Cruze,2017,1.4 Ltz Mt Sedan 5 P,Azul,Nafta,5,Automática,1.4,Sedán,90.000 km,18000
Chevrolet,Spin,2018,1.8 Ltz 7as 105cv,Azul,Nafta,5,Manual,1.8,Monovolumen,139.500 km,15900
Chevrolet,Corsa,2006,Classic 1.6 Gl Aa Y Da Muy Bueno!!!!!,Plateado,Nafta,3,Manual,1.6,Hatchback,191.000 km,6550000
Chevrolet,Onix,2017,Joy 2017 70.000 Km,Gris,Nafta,5,Manual,1.4,Hatchback,75.000 km,11650
Chevrolet,Onix,2018,Joy 2018,Rojo,Nafta,5,Manual,1.4,Hatchback,60.300 km,15000000
Chevrolet,Prisma,2018,1.4 Joy Ls 98cv,Gris,Nafta,4,Manual,1.4,Sedán,70.000 km,14890900
Chevrolet,Agile,2015,1.4 Lt U,Plateado,Nafta,5,Manual,1.4,Hatchback,91.000 km,12499999
Chevrolet,Agile,2012,1.4 Lt,Rojo,Nafta,5,Manual,1.4,Hatchback,148.000 km,7900
Chevrolet,S10,2024,2.8 High Country Cd Tdci 200cv Sj,Blanco,Diésel,4,Manual,2.8,Pick-Up,1.000 km,62811000
Chevrolet,Onix,2024,1.0t 822,Gris,Nafta,5,Manual,1.0,Hatchback,1.000 km,21000000
Chevrolet,Ltz,2024,Fisico,Blanco,Nafta,5,Automática,1.2,SUV,1.000 km,29999999
Chevrolet,1.2,2024,Turbo Automatica Br,Negro,Nafta,5,Automática,1.2,SUV,1.000 km,28500000
Chevrolet,Tracker,2024,1.2 Turbo Mt Je,Negro,Nafta,5,Manual,1.2,SUV,1.000 km,25700000
Chevrolet,Prisma,2017,1.4 Lt L17 2017,Blanco,Nafta,4,Manual,1.4,Sedán,92.000 km,14300000
Chevrolet,Classic,2015,1.4 Ls Abs Airbag,Gris,Nafta,4,Manual,1.4,Sedán,130.000 km,9500000
Chevrolet,Onix,2017,1.4 Joy Ls 98cv,Negro,Nafta,5,Manual,1.4,Hatchback,64.124 km,14000000
Chevrolet,Tracker,2017,1.8 Ltz Fwd Mt 140cv,Plateado,Nafta,5,Manual,1.8,SUV,87.505 km,17500000
Chevrolet,Onix,2020,1.4 Joy Plus 4p 2020 Rpm Moviles,Blanco,Nafta,5,Manual,No disponible,Hatchback,73.000 km,16800000
Chevrolet,Cruze,2020,5 1.4 Premier 5p,Plateado,Nafta,5,Manual,1.4,Hatchback,73.500 km,26000000
Chevrolet,Spin,2019,1.8 Ltz 5 As 2019,Azul claro,Nafta,4,Manual,1.8,SUV,91.000 km,20000000
Chevrolet,Classic,2011,1.4 4p Lt 2011,Blanco,Nafta,5,Manual,1.6,Hatchback,155.000 km,9000000
Chevrolet,Onix,2015,1.4 Ltz Mt 98cv,Rojo,Nafta,5,Manual,1.4,Hatchback,62.000 km,13900000
Chevrolet,Corsa,2016,Classic 1.4 Ls Abs Airbag 2016 50 Mil Km,Gris,Nafta,4,Manual,1.4,Sedán,50.200 km,13490000
Chevrolet,Onix,2015,1.4 Ltz Mt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,144.000 km,16300000
Chevrolet,Trailblazer,2020,2.8 Nueva Ltz Tdci 200cv,Plateado,Diésel,5,Automática,2.8,SUV,108.000 km,22410000
Chevrolet,Trailblazer,2020,2.8 Nueva Ltz Tdci 200cv,Plateado,Diésel,5,Automática,2.8,SUV,108.000 km,41800000
Chevrolet,Trailblazer,2020,2.8 Nueva Ltz Tdci 200cv,Plateado,Diésel,5,Automática,2.8,SUV,108.000 km,41799000
Chevrolet,Trailblazer,2020,2.8 Nueva Ltz Tdci 200cv,Plateado,Diésel,5,Automática,2.8,SUV,108.000 km,22411000
Chevrolet,Onix,2022,1.0 Turbo Ltz Mt,Gris,Nafta,5,Manual,1.0,Hatchback,59.000 km,21900000
Chevrolet,Tracker,2016,1.8 Ltz Fwd Mt 140cv Jb,Negro,Nafta,5,Manual,1.8,SUV,125.000 km,15990000
Chevrolet,Cruze,2016,Ltz 1.4t Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,139.000 km,18900000
Chevrolet,Cruze,2014,1.8 Ltz At Gp,Gris,Nafta,5,Automática,1.8,Hatchback,142.000 km,7500000
Chevrolet,Spin,2019,1.8 Ltz 5 As 2019,Azul claro,Nafta,4,Manual,1.8,SUV,91.000 km,20000000
Chevrolet,Classic,2011,1.4 4p Lt 2011,Blanco,Nafta,5,Manual,1.6,Hatchback,155.000 km,9000000
Chevrolet,Onix,2020,1.2 Plus Lt Tech Onstar L19 2020,Blanco,Nafta,5,Manual,1.2,Hatchback,64.000 km,17300000
Chevrolet,Cruze,2019,1.4 Ltz At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,141.555 km,18200000
Chevrolet,Tracker,2022,1.2 Ltz Turbo At,Negro,Nafta,5,Automática,1.2,SUV,50.500 km,29500000
Chevrolet,Cruze,2022,1.4 Ltz At 4p L16,Negro,Nafta,4,Automática,TURBOALIMENTADO,Sedán,85.200 km,28900000
Chevrolet,Agile,2017,1.4 Ls,Gris,Nafta,5,Manual,1.4,Hatchback,101.000 km,10700
Chevrolet,Tracker,2016,1.8 Ltz 140cv - Us,Negro,Nafta,5,Automática,1.8,SUV,125.000 km,15990000
Chevrolet,Classic,2011,1.4 4p Lt 2011,Blanco,Nafta,5,Manual,1.6,Hatchback,155.000 km,9000000
Chevrolet,Spin,2019,1.8 Ltz 5 As 2019,Azul claro,Nafta,4,Manual,No disponible,SUV,91.000 km,20000000
Chevrolet,S10,2014,2.8 Cd 4x2 Ltz Tdci 200cv,Negro,Diésel,4,Manual,2.8,Pick-Up,145.052 km,22000
Chevrolet,Onix,2017,1.4 Ltz 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,90.000 km,13500
Chevrolet,Tracker,2016,1.8 Ltz Fwd Mt 140cv,Azul,Nafta,5,Manual,1.8,SUV,37.588 km,18900000
Chevrolet,S10,2024,2.8 Midnight Cd Tdci 200cv 4x4 At,Negro,Diésel,4,Automática,2.8,Pick-Up,5.000 km,57000000
Chevrolet,Onix,2014,1.4 Ltz Mt 98cv,Marrón,Nafta,5,Manual,1.4,Hatchback,104.100 km,13500000
Chevrolet,Agile,2011,1.4 Lt Spirit,Gris,Nafta,5,Manual,1.4,Hatchback,112.000 km,11300000
Chevrolet,Onix,2020,1.0 Turbo Premier I Mt,Plateado,Nafta,5,Manual,1.0,Hatchback,81.300 km,21110000
Chevrolet,Tracker,2018,1.8 Ltz+ 140cv,Blanco,Nafta,5,Automática,1.8,SUV,105.000 km,18500000
Chevrolet,Spin,2017,1.8 Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,133.000 km,15300000
Chevrolet,Celta,2015,1.4 Advantage Aa+dir,Rojo,Nafta,5,Manual,1.4,Hatchback,114.000 km,11000000
Chevrolet,Onix,2018,Ltz 2018,Gris,Nafta,4,Manual,1.4,Sedán,106.000 km,16300000
Chevrolet,Tracker,2024,1.2 Turbo At,Gris,Nafta,5,Automática,1.2,SUV,5.000 km,34500000
Chevrolet,Astra,2007,2.0 Gl,Azul,Nafta,4,Manual,2.0,Sedán,190.200 km,6000
Chevrolet,Cruze,2019,5 Premier At 2019,Azul,Nafta,5,Automática,1.4,Hatchback,78.300 km,26000000
Chevrolet,Montana,2016,1.8 Ls Aa+dir LG,Plateado,Nafta/GNC,3,Manual,1.8,Pick-Up,145.000 km,9950000
Chevrolet,Sonic,2013,1.6 Ltz Mt,Blanco,Nafta,5,Manual,1.6,Hatchback,110.000 km,9500
Chevrolet,Montana,2016,1.8 Ls Aa + Direc 2016 Gnc S.s,Gris,Nafta/GNC,2,Manual,1.8,Pick-Up,145.000 km,10000000
Chevrolet,Captiva,2012,2.4 Lt Mt Awd 167cv,Gris,Nafta,5,Manual,2.4,SUV,110.000 km,16500000
Chevrolet,Cruze,2019,Ii 1.4 Lt 153cv Semini,Blanco,Nafta,5,Manual,1.4,Hatchback,70.180 km,19900000
Chevrolet,Sonic,2016,1.6 Lt Muy Buen Estado Oportunidad (ig),Gris,Nafta,5,Manual,1.6,Hatchback,64.000 km,13900000
Chevrolet,Celta,2012,1.4 3 Ptas Lt 2012,Gris,Nafta,3,Manual,1.4,Hatchback,124.000 km,13700000
Chevrolet,Tracker,2024,1.2t At,Gris,Nafta,5,Automática,1.2,SUV,13.274 km,30000000
Chevrolet,Cruze,2013,1.8 Ltz Mt 5 P Ag,Rojo,Nafta,5,Manual,1.8,Hatchback,161.000 km,12400000
Chevrolet,Cruze,2020,1.8 Ltz Mt 141cv Ag,Negro,Nafta,4,Manual,1.8,Sedán,40.000 km,22500000
Chevrolet,Cruze,2020,1.8 Lt Mt Rm,Negro,Nafta,4,Manual,1.8,Sedán,30.000 km,22500000
Chevrolet,S10,2019,2.8 Cd 4x4 Ltz Tdci 200cv At,Verde,Diésel,4,Automática,2.8,Pick-Up,62.000 km,28500
Chevrolet,Zafira,2011,2.0 Gls,Verde,Nafta,5,Manual,2.0,Monovolumen,176.000 km,10500
Chevrolet,Onix,2023,1.0 Turbo Ltz Mt,Plateado,Nafta,5,Manual,1.0,Hatchback,27.544 km,23000000
Chevrolet,Cruze,2023,5 1.4 Rs At 5 P,Rojo,Nafta,5,Automática,1.4,Hatchback,42.440 km,32320000
Chevrolet,Spin,2018,1.8 Ltz 5as 105cv,Azul,Nafta,5,Manual,1.8,Monovolumen,82.000 km,18000000
Chevrolet,Tracker,2019,1.8 Ltz+,Blanco,Nafta,5,Automática,1.8,SUV,71.040 km,20900000
Chevrolet,Onix,2020,Plus 1.2,Gris,Nafta,4,Manual,1.2,Sedán,20.580 km,19100000
Chevrolet,Prisma,2018,1.4 Ltz At 98cv,Plateado,Nafta,4,Automática,1.4,Sedán,132.095 km,14800000
Chevrolet,Tracker,2018,1.8 Ltz,Blanco,Nafta,5,Manual,1.8,SUV,104.000 km,19400000
Chevrolet,S10,2018,2.8 Ls Cd Tdci 200cv,Gris,Diésel,4,Manual,2.8,Pick-Up,149.000 km,26990000
Chevrolet,Onix,2020,1.0 Turbo Premier At,Plateado,Nafta,5,Automática,1.0,Hatchback,61.000 km,17990
Chevrolet,S10,2016,2.8 Cd 4x2 Ls Tdci 200cv,Plateado,Diésel,4,Manual,2.8,Pick-Up,179.000 km,24400000
Chevrolet,Tracker,2017,1.8 Ltz+ 140cv,Gris,Nafta,5,Automática,1.8,SUV,75.000 km,18900000
Chevrolet,Cruze,2023,1.4 Premier At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,4.500 km,35500000
Chevrolet,Montana,2024,1.2 T Ltz At,Verde,Nafta,4,Automática,1.2,Pick-Up,61.000 km,27900000
Chevrolet,Cruze,2018,Ii 1.4 Ltz Plus 153cv,Gris,Nafta,5,Automática,1.4,Hatchback,100.497 km,22500000
Chevrolet,Onix,2020,1.0 Turbo Premier At,Marrón,Nafta,5,Automática,1.0,Hatchback,72.000 km,18000
Chevrolet,Aveo,2010,1.6 Lt,Gris,Nafta,4,Manual,1.6,Sedán,123.000 km,9900000
Chevrolet,Sonic,2014,1.6 Ltz Mt,Negro,Nafta,5,Manual,1.6,Hatchback,76.800 km,13600000
Chevrolet,Onix,2023,1.0 Turbo Ltz Mt Jd.r,Plateado,Nafta,5,Manual,1.0,Hatchback,27.544 km,23000000
Chevrolet,Cruze,2023,5 1.4 Lt At 5p,Gris,Nafta,5,Automática,1.4,Hatchback,15.500 km,28000000
Chevrolet,Cruze,2022,1.4 Ltz At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,42.000 km,30000000
Chevrolet,Tracker,2019,1.8 Ltz,Blanco,Nafta,5,Manual,1.8,SUV,49.000 km,23900000
Chevrolet,Cruze,2022,1.4 Lt Mt 2022,Azul,Nafta,5,Manual,1.4,Hatchback,43.000 km,23000
Chevrolet,Captiva,2009,2.0 Diesel Lt Manual,Plateado,Diésel,5,Manual,2.0,SUV,154.000 km,13100000
Chevrolet,Onix,2020,1.4 Lt 2020,Rojo,Nafta,5,Manual,1.4,Hatchback,94.424 km,19981000
Chevrolet,1.4t,2023,Ltz At Sedan =0km No Virtus Toyota Cronos,Negro,Nafta,4,Automática,1.4,Sedán,4.000 km,32900000
Chevrolet,Cruze,2022,Lt At 2022,Blanco,Nafta,5,Automática,1.4,Hatchback,62.000 km,23800000
Chevrolet,Onix,2019,Joy 2019 - Centro Automotores,Negro,Nafta,5,Manual,1.4,Hatchback,129.000 km,12000000
Chevrolet,Tracker,2022,1.2 Turbo Ltz At,Rojo,Nafta/GNC,5,Automática,1.2,SUV,88.000 km,25700000
Chevrolet,Celta,2012,1.4 Ls,Negro,Nafta,5,Manual,1.4,Hatchback,110.000 km,8200
Chevrolet,Agile,2015,1.4 Lt,Plateado,Nafta,5,Manual,1.4,Hatchback,122.200 km,18900000
Chevrolet,Spin,2019,1.8 Lt 5as 105cv La Plata 516,Blanco,Nafta,5,Manual,1.8,Monovolumen,130.212 km,17200000
Chevrolet,Celta,2013,1.4 Lt Ab+abs,Gris,Nafta,5,Manual,1.4,Hatchback,56.700 km,9200
Chevrolet,Onix,2020,1.4 Joy L19 2020,Gris oscuro,Nafta,4,Manual,1.4,Sedán,33.000 km,15000000
Chevrolet,Cruze,2016,Ii 1.4 Sedan Ltz Plus At 2016,Blanco,Nafta,4,Automática,1.4,Sedán,116.000 km,15300
Chevrolet,Onix,2020,1.4 Joy L19 2020,Gris oscuro,Nafta,4,Manual,1.4,Sedán,33.000 km,15000000
Chevrolet,Onix,2023,1.0 Turbo Ltz At,Blanco,Nafta,5,Automática,1.0,Hatchback,37.700 km,22500000
Chevrolet,Spin,2018,1.8 Lt 5as L18,Blanco,Nafta,5,Manual,INYECCION MULTI PUNTO,Monovolumen,76.121 km,19500000
Chevrolet,Cruze,2021,Ii 1.4 Lt 153cv,Blanco,Nafta,5,Manual,1.4,Hatchback,19.900 km,26000000
Chevrolet,Captiva,2016,2.4 Ls Mt 2016 - Rpm Moviles,Blanco,Nafta,5,Manual,2.4,SUV,190.000 km,15700
Chevrolet,Spin,2016,1.8 Lt 5as 105cv,Negro,Nafta,5,Manual,1.8,Monovolumen,98.000 km,16000000
Chevrolet,Spin,2017,1.8 Activ Ltz 7as 105cv,Blanco,Nafta,5,Manual,1.8,Monovolumen,125.000 km,17000000
Chevrolet,Agile,2011,1.4 Lt,Negro,Nafta/GNC,5,Manual,1.4,Hatchback,214.000 km,11800000
Chevrolet,Tracker,2018,1.8 Ltz+ 140cv,Gris,Nafta,5,Automática,1.8,SUV,77.800 km,21000000
Chevrolet,S10,2017,2.8 Ls Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,195.000 km,25500000
Chevrolet,Onix,2020,1.0 T Premier 5p,Blanco,Nafta,5,Manual,TURBOALIMENTADO,Hatchback,37.300 km,22900000
Chevrolet,Agile,2014,1.4 Lt 2014 - Rpm Moviles,Gris,Nafta,5,Manual,1.4,Hatchback,69.000 km,12800000
